	groupId	state	life	liveType	lastSeen	packets	bytes	id	appId	priority	timeout	isPermanent	deviceId	tableId	tableName	treatment	selector
86	0	ADDED	58541	UNKNOWN	1742983813090	18469	775698	281475178856074	org.onosproject.core	40000	0	True	of:000000000000001f	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
87	0	ADDED	58541	UNKNOWN	1742983813090	1842	180516	281476796775232	org.onosproject.core	5	0	True	of:000000000000001f	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
88	0	ADDED	58540	UNKNOWN	1742983812326	18886	2662926	281478852758079	org.onosproject.core	40000	0	True	of:0000000000000021	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
89	0	ADDED	58540	UNKNOWN	1742983812326	1840	180320	281476695380451	org.onosproject.core	5	0	True	of:0000000000000021	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
90	0	ADDED	58540	UNKNOWN	1742983812325	18886	2662926	281478234255227	org.onosproject.core	40000	0	True	of:0000000000000021	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
91	0	ADDED	58540	UNKNOWN	1742983812326	18401	772842	281476495003517	org.onosproject.core	40000	0	True	of:0000000000000021	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
92	0	ADDED	58538	UNKNOWN	1742983810083	18885	2662785	281476228494630	org.onosproject.core	40000	0	True	of:0000000000000022	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
93	0	ADDED	58538	UNKNOWN	1742983810083	18885	2662785	281476012256180	org.onosproject.core	40000	0	True	of:0000000000000022	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
94	0	ADDED	58538	UNKNOWN	1742983810083	1820	178360	281476743347389	org.onosproject.core	5	0	True	of:0000000000000022	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
95	0	ADDED	58538	UNKNOWN	1742983810083	18427	773934	281477411547077	org.onosproject.core	40000	0	True	of:0000000000000022	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
96	0	ADDED	58538	UNKNOWN	1742983810544	18883	2624737	281477638130057	org.onosproject.core	40000	0	True	of:0000000000000020	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
97	0	ADDED	58538	UNKNOWN	1742983810544	1838	180124	281475442396938	org.onosproject.core	5	0	True	of:0000000000000020	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
98	0	ADDED	58538	UNKNOWN	1742983810544	18433	774186	281475875462815	org.onosproject.core	40000	0	True	of:0000000000000020	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
99	0	ADDED	58538	UNKNOWN	1742983810544	18883	2624737	281475466605130	org.onosproject.core	40000	0	True	of:0000000000000020	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
100	0	ADDED	58538	UNKNOWN	1742983810321	9198	901404	281478170942982	org.onosproject.core	5	0	True	of:0000000000000003	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
101	0	ADDED	58538	UNKNOWN	1742983810321	207719	28967358	281476661728682	org.onosproject.core	40000	0	True	of:0000000000000003	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
102	0	ADDED	58538	UNKNOWN	1742983810321	106785	4484970	281477764386537	org.onosproject.core	40000	0	True	of:0000000000000003	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
103	0	ADDED	58538	UNKNOWN	1742983810321	207719	28967358	281476156249461	org.onosproject.core	40000	0	True	of:0000000000000003	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
104	0	ADDED	58537	UNKNOWN	1742983809499	18884	2624876	281475869840162	org.onosproject.core	40000	0	True	of:0000000000000025	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
105	0	ADDED	58537	UNKNOWN	1742983809499	18884	2624876	281478376930340	org.onosproject.core	40000	0	True	of:0000000000000025	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
106	0	ADDED	58537	UNKNOWN	1742983809499	18761	787962	281476328715731	org.onosproject.core	40000	0	True	of:0000000000000025	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
107	0	ADDED	58537	UNKNOWN	1742983809499	1824	178752	281478779240673	org.onosproject.core	5	0	True	of:0000000000000025	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
108	0	ADDED	58539	UNKNOWN	1742983811087	18884	2624876	281476405536394	org.onosproject.core	40000	0	True	of:0000000000000026	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
109	0	ADDED	58539	UNKNOWN	1742983811087	18732	786744	281475865577233	org.onosproject.core	40000	0	True	of:0000000000000026	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
110	0	ADDED	58539	UNKNOWN	1742983811087	18884	2624876	281476304594726	org.onosproject.core	40000	0	True	of:0000000000000026	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
111	0	ADDED	58539	UNKNOWN	1742983811087	1828	179144	281476120758902	org.onosproject.core	5	0	True	of:0000000000000026	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
112	0	ADDED	58539	UNKNOWN	1742983811321	188830	26341785	281475616213265	org.onosproject.core	40000	0	True	of:0000000000000004	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
113	0	ADDED	58539	UNKNOWN	1742983811321	90361	3795162	281475265228006	org.onosproject.core	40000	0	True	of:0000000000000004	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
114	0	ADDED	58539	UNKNOWN	1742983811321	9191	900718	281477141311986	org.onosproject.core	5	0	True	of:0000000000000004	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
115	0	ADDED	58539	UNKNOWN	1742983811321	188830	26341785	281476729151998	org.onosproject.core	40000	0	True	of:0000000000000004	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
116	0	ADDED	58540	UNKNOWN	1742983812084	1822	178556	281479184987138	org.onosproject.core	5	0	True	of:0000000000000023	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
117	0	ADDED	58540	UNKNOWN	1742983812084	18885	2662785	281475528272412	org.onosproject.core	40000	0	True	of:0000000000000023	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
118	0	ADDED	58540	UNKNOWN	1742983812084	18885	2662785	281478493419248	org.onosproject.core	40000	0	True	of:0000000000000023	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
119	0	ADDED	58540	UNKNOWN	1742983812084	18463	775446	281475147709563	org.onosproject.core	40000	0	True	of:0000000000000023	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
120	0	ADDED	58541	UNKNOWN	1742983813268	38026	1597092	281478909873038	org.onosproject.core	40000	0	True	of:0000000000000001	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
121	0	PENDING_ADD	0	UNKNOWN	1742210343646	0	0	49539596766478927	org.onosproject.rest	40000	0	True	of:0000000000000001	0	0	{'instructions': [{'type': 'OUTPUT', 'port': '6'}], 'deferred': []}	{'criteria': [{'type': 'ETH_DST', 'mac': '00:00:00:00:00:2E'}, {'type': 'IPV4_DST', 'ip': '192.168.26.14/32'}]}
122	0	ADDED	58541	UNKNOWN	1742983813268	188844	26343739	281477466379610	org.onosproject.core	40000	0	True	of:0000000000000001	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
123	0	ADDED	58541	UNKNOWN	1742983813268	9148	896504	281475012051420	org.onosproject.core	5	0	True	of:0000000000000001	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
124	0	PENDING_ADD	0	UNKNOWN	1742210343628	0	0	49539597045675747	org.onosproject.rest	40000	0	True	of:0000000000000001	0	0	{'instructions': [{'type': 'OUTPUT', 'port': '6'}], 'deferred': []}	{'criteria': [{'type': 'ETH_DST', 'mac': '00:00:00:00:00:2E'}, {'type': 'IPV4_DST', 'ip': '192.168.26.21/32'}]}
125	0	PENDING_ADD	0	UNKNOWN	1742210343634	0	0	49539598254752743	org.onosproject.rest	40000	0	True	of:0000000000000001	0	0	{'instructions': [{'type': 'OUTPUT', 'port': '6'}], 'deferred': []}	{'criteria': [{'type': 'ETH_DST', 'mac': '00:00:00:00:00:2E'}, {'type': 'IPV4_DST', 'ip': '192.168.26.11/32'}]}
126	0	ADDED	58541	UNKNOWN	1742983813268	188844	26343739	281477029321583	org.onosproject.core	40000	0	True	of:0000000000000001	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
127	0	ADDED	58540	UNKNOWN	1742983812228	18885	2625015	281478953681054	org.onosproject.core	40000	0	True	of:0000000000000024	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
128	0	ADDED	58540	UNKNOWN	1742983812228	18885	2625015	281477081560869	org.onosproject.core	40000	0	True	of:0000000000000024	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
129	0	ADDED	58540	UNKNOWN	1742983812228	1830	179340	281479171398449	org.onosproject.core	5	0	True	of:0000000000000024	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
130	0	ADDED	58540	UNKNOWN	1742983812228	18794	789348	281477840815926	org.onosproject.core	40000	0	True	of:0000000000000024	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
131	0	ADDED	58537	UNKNOWN	1742983809498	106498	4472916	281478316350853	org.onosproject.core	40000	0	True	of:0000000000000002	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
132	0	ADDED	58537	UNKNOWN	1742983809498	207716	28966939	281478673389323	org.onosproject.core	40000	0	True	of:0000000000000002	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
133	0	ADDED	58537	UNKNOWN	1742983809498	207716	28966939	281475022575828	org.onosproject.core	40000	0	True	of:0000000000000002	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
134	0	ADDED	58537	UNKNOWN	1742983809498	9535	934430	281475568191580	org.onosproject.core	5	0	True	of:0000000000000002	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
135	0	ADDED	58538	UNKNOWN	1742983810277	4557	446586	281475652364572	org.onosproject.core	5	0	True	of:0000000000000007	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
136	0	ADDED	58538	UNKNOWN	1742983810277	69256	2908752	281478438392611	org.onosproject.core	40000	0	True	of:0000000000000007	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
137	0	ADDED	58538	UNKNOWN	1742983810277	132192	18431341	281476350262333	org.onosproject.core	40000	0	True	of:0000000000000007	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
138	0	ADDED	58538	UNKNOWN	1742983810277	132192	18431341	281475000925130	org.onosproject.core	40000	0	True	of:0000000000000007	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
139	0	ADDED	58539	UNKNOWN	1742983811147	69904	2935968	281476059291414	org.onosproject.core	40000	0	True	of:0000000000000008	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
140	0	ADDED	58539	UNKNOWN	1742983811147	132192	18431341	281476101349656	org.onosproject.core	40000	0	True	of:0000000000000008	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
141	0	ADDED	58539	UNKNOWN	1742983811147	132192	18431341	281476270708671	org.onosproject.core	40000	0	True	of:0000000000000008	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
142	0	ADDED	58539	UNKNOWN	1742983811147	5288	518224	281476010895837	org.onosproject.core	5	0	True	of:0000000000000008	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
143	0	ADDED	58539	UNKNOWN	1742983811157	67199	2822358	281478762460478	org.onosproject.core	40000	0	True	of:0000000000000005	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
144	0	ADDED	58539	UNKNOWN	1742983811157	132194	18412736	281478211273411	org.onosproject.core	40000	0	True	of:0000000000000005	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
145	0	ADDED	58539	UNKNOWN	1742983811157	4461	437178	281475117841124	org.onosproject.core	5	0	True	of:0000000000000005	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
146	0	ADDED	58539	UNKNOWN	1742983811157	132194	18412736	281478979269874	org.onosproject.core	40000	0	True	of:0000000000000005	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
147	0	ADDED	58537	UNKNOWN	1742983809169	1830	179340	281475549643265	org.onosproject.core	5	0	True	of:0000000000000027	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
148	0	ADDED	58537	UNKNOWN	1742983809169	18800	789600	281478240750341	org.onosproject.core	40000	0	True	of:0000000000000027	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
149	0	ADDED	58537	UNKNOWN	1742983809169	18884	2662644	281476381430156	org.onosproject.core	40000	0	True	of:0000000000000027	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
150	0	ADDED	58537	UNKNOWN	1742983809169	18884	2662644	281478207123007	org.onosproject.core	40000	0	True	of:0000000000000027	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
151	0	ADDED	58539	UNKNOWN	1742983811164	1834	179732	281475035788292	org.onosproject.core	5	0	True	of:0000000000000028	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
152	0	ADDED	58539	UNKNOWN	1742983811164	18884	2662644	281476335729938	org.onosproject.core	40000	0	True	of:0000000000000028	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
153	0	ADDED	58539	UNKNOWN	1742983811164	18884	2662644	281478293120181	org.onosproject.core	40000	0	True	of:0000000000000028	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
154	0	ADDED	58539	UNKNOWN	1742983811165	18796	789432	281476991775860	org.onosproject.core	40000	0	True	of:0000000000000028	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
155	0	ADDED	58537	UNKNOWN	1742983809316	132186	18430507	281475738574217	org.onosproject.core	40000	0	True	of:0000000000000006	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
156	0	ADDED	58537	UNKNOWN	1742983809316	132186	18430507	281476873293724	org.onosproject.core	40000	0	True	of:0000000000000006	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
157	0	ADDED	58537	UNKNOWN	1742983809316	38534	1618428	281475411377083	org.onosproject.core	40000	0	True	of:0000000000000006	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
158	0	ADDED	58537	UNKNOWN	1742983809316	3971	389158	281478888449605	org.onosproject.core	5	0	True	of:0000000000000006	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
159	0	ADDED	58540	UNKNOWN	1742983812232	18884	2624876	281478887649794	org.onosproject.core	40000	0	True	of:0000000000000009	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}
160	0	ADDED	58540	UNKNOWN	1742983812232	612	59976	281474993990194	org.onosproject.core	5	0	True	of:0000000000000009	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}
161	0	ADDED	58540	UNKNOWN	1742983812232	18884	2624876	281476295891648	org.onosproject.core	40000	0	True	of:0000000000000009	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}
162	0	ADDED	58540	UNKNOWN	1742983812232	17056	716352	281479019932926	org.onosproject.core	40000	0	True	of:0000000000000009	0	0	{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}	{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}
